date,RV,BPV,RQ,TQ,RS_neg,RS_pos,Z,J_flag,C,J,n_bars,r_d,close
2025-03-19 00:00:00+00:00,0.0005745845612611376,0.00046053880094812545,1.1028020756680069e-06,3.8770861800158987e-07,0.00017181570146313678,0.00040276885979800077,1.8335555599190216,0,0.0005745845612611376,0.0,95,0.05081877218878539,79618.0
2025-03-20 00:00:00+00:00,0.0006347203967292459,0.0007102138964109202,4.473424522210648e-07,9.268922181215702e-07,0.0003727067525373078,0.0002620136441919381,-1.101617557507393,0,0.0006347203967292459,0.0,96,-0.026123903423625805,77565.0
2025-03-21 00:00:00+00:00,0.0002805653681419826,0.0003062646204791076,8.669188236600735e-08,1.0193316072388374e-07,0.00014978321408274495,0.0001307821540592376,-1.1032011563144344,0,0.0002805653681419826,0.0,96,0.001648868708860718,77693.0
2025-03-22 00:00:00+00:00,5.3521106269021284e-05,5.47893538967938e-05,3.3506308724989168e-09,2.9670971834719654e-09,3.0178725181681145e-05,2.3342381087340146e-05,-0.29596091444811934,0,5.3521106269021284e-05,0.0,95,-0.002577553525830112,77493.0
2025-03-23 00:00:00+00:00,0.0001470817277667297,0.0001393329249449482,3.151409191281679e-08,2.8429017851079695e-08,4.5954955733981554e-05,0.00010112677203274815,0.5466104250368056,0,0.0001470817277667297,0.0,96,0.02490252297325668,79447.0
2025-03-24 00:00:00+00:00,0.0004170429833591636,0.00040384031240582857,2.1772906329515024e-07,1.488651810760255e-07,0.00016637379094813678,0.0002506691924110268,0.3974753297144324,0,0.0004170429833591636,0.0,96,0.01961824765724174,81021.0
2025-03-25 00:00:00+00:00,0.00034726009891712764,0.0003986263431241954,1.1624196183334984e-07,2.0712640099408943e-07,0.00016655639055586155,0.00018070370836126604,-1.6266734974125765,0,0.00034726009891712764,0.0,96,0.0004442305629641652,81057.0
2025-03-26 00:00:00+00:00,0.00038667259743259115,0.00034158987838306306,5.183795543299204e-07,1.217945165874583e-07,0.00023187738612234107,0.00015479521131025006,1.4328048034688516,0,0.00038667259743259115,0.0,96,-0.0014444714450689844,80940.0
2025-03-27 00:00:00+00:00,0.0003104127205807252,0.0003193099573437659,2.0160979318428894e-07,1.6306167701003964e-07,0.00016396237066713812,0.00014645034991358716,-0.2845649091107533,0,0.0003104127205807252,0.0,96,-0.002263493795579663,80757.0
2025-03-28 00:00:00+00:00,0.0003720607546172463,0.0003749833721199005,1.7679237681036973e-07,1.352056966318351e-07,0.00024813009014895503,0.00012393066446829125,-0.09862506798919055,0,0.0003720607546172463,0.0,96,-0.03504355861723063,77976.0
2025-03-29 00:00:00+00:00,0.000359688593940058,0.0003944936538208211,2.0525215198932118e-07,3.007024313509753e-07,0.00023707207435533716,0.00012261651958472077,-0.8740101331722733,0,0.000359688593940058,0.0,96,-0.02081113813461677,76370.0
2025-03-30 00:00:00+00:00,0.00022092710097086835,0.0002259116639365319,4.503441337818656e-08,5.779260950808367e-08,0.00010866024104788184,0.00011226685992298651,-0.2430072154962666,0,0.00022092710097086835,0.0,80,-0.003055599825415811,76137.0
2025-03-31 00:00:00+00:00,0.0008039347101979628,0.000972072803067257,9.510675478831509e-07,2.196697926645236e-06,0.00037875411859483504,0.0004251805916031277,-1.7222181306062279,0,0.0008039347101979628,0.0,96,0.0019419774902900144,76285.0
2025-04-01 00:00:00+00:00,0.0005840218298886236,0.0005099995885121288,1.4182511118262665e-06,9.800738587698102e-07,0.00025353427802774625,0.0003304875518608772,0.8197902916098638,0,0.0005840218298886236,0.0,96,0.03340067250427303,78876.0
2025-04-02 00:00:00+00:00,0.0015179950452670864,0.001235583272647995,7.3828402851749184e-06,3.0384595521608147e-06,0.0010594307641142093,0.00045856428115287714,1.6557201363468916,0,0.0015179950452670864,0.0,96,-0.04193141762045549,75637.0
2025-04-03 00:00:00+00:00,0.000833751365732987,0.0009027471887131937,7.820380372403578e-07,1.4570036797993182e-06,0.0004433254054008707,0.0003904259603321163,-0.7770541042295939,0,0.000833751365732987,0.0,96,-0.0042795409499021275,75314.0
2025-04-04 00:00:00+00:00,0.0015467174851660588,0.001413893881622121,4.859889693393958e-06,1.8457108909162428e-06,0.0006676739839930002,0.0008790435011730586,1.078185435266708,0,0.0015467174851660588,0.0,96,0.015611628352544926,76499.0
2025-04-05 00:00:00+00:00,0.00019908586082113437,0.00021401265716733145,3.5238413064061324e-08,5.295234155341678e-08,0.00010112232118144803,9.796353963968638e-05,-0.8754921615987371,0,0.00019908586082113437,0.0,96,-0.004493800756195654,76156.0
2025-04-06 00:00:00+00:00,0.0008060270980310675,0.0008419019663960655,1.4482749528722628e-06,1.5681980692558306e-06,0.000503084341033999,0.0003029427569970685,-0.37372927935791816,0,0.0008060270980310675,0.0,95,-0.06609794148950598,71285.0
2025-04-07 00:00:00+00:00,0.00411960105025874,0.004208756435696572,4.3080353505508016e-05,4.1379456155600093e-05,0.0016996899394430515,0.002419911110815689,-0.17778004971016598,0,0.00411960105025874,0.0,96,0.017245403401542347,72525.0
2025-04-08 00:00:00+00:00,0.0011358501102947264,0.0010480222870609792,1.4387706734124355e-06,1.2338575811996464e-06,0.000688976284977503,0.0004468738253172233,0.9159637646247694,0,0.0011358501102947264,0.0,96,-0.04323787145022884,69456.0
2025-04-09 00:00:00+00:00,0.0035884120279603684,0.0025453257560948627,4.879413928956854e-05,1.0448849388009652e-05,0.0009652736106036767,0.002623138417356692,2.873798149844399,0,0.0035884120279603684,0.0,96,0.0824453264878855,75425.0
2025-04-10 00:00:00+00:00,0.0011074340875880644,0.0010718349200453552,2.850774968775345e-06,2.5250850297044608e-06,0.0008545609921371925,0.000252873095450872,0.27223317677804965,0,0.0011074340875880644,0.0,96,-0.06452349528647794,70712.0
2025-04-11 00:00:00+00:00,0.0013043555253820515,0.0011960931133061035,2.7885139140530555e-06,2.2948032956596233e-06,0.0004777219727632387,0.0008266335526188127,0.8228168398518685,0,0.0013043555253820515,0.0,96,0.03745849839359039,73411.0
2025-04-12 00:00:00+00:00,0.0003589084885064652,0.0003516411090689249,1.6535974456867406e-07,1.5074135096111644e-07,0.00014263720646965112,0.00021627128203681413,0.23025376631106426,0,0.0003589084885064652,0.0,96,0.022986422325185885,75118.0
2025-04-13 00:00:00+00:00,0.0006866111801694544,0.0006284943389932607,8.291862443349288e-07,5.057825292851941e-07,0.00046034822457306876,0.00022626295559638574,0.9391604298067718,0,0.0006866111801694544,0.0,96,-0.017823437527162866,73791.0
2025-04-14 00:00:00+00:00,0.0007184161083104402,0.0005361826181764595,9.305973469339312e-07,3.0184158124537e-07,0.0003381576221409899,0.0003802584861694504,3.108168294916835,1,0.0005361826181764595,0.00018223349013398067,96,0.011252199007731889,74626.0
2025-04-15 00:00:00+00:00,0.00046320712429335977,0.00046568219635807973,5.803426334836653e-07,5.913087944658497e-07,0.00029734767102313105,0.0001658594532702287,-0.04062789121520005,0,0.00046320712429335977,0.0,96,-0.007208401529425146,74090.0
2025-04-16 00:00:00+00:00,0.001025024105695665,0.0011599623591357694,2.5061108646694483e-06,4.648390301574833e-06,0.0005851778646695899,0.00043984624102607516,-0.8892478143732744,0,0.001025024105695665,0.0,96,-0.004897924795194797,73728.0
2025-04-17 00:00:00+00:00,0.00034326190770241603,0.0003492969807653288,1.5424109106279177e-07,1.4181846491049223e-07,0.00017410864414076907,0.000169153263561647,-0.20474559148472538,0,0.00034326190770241603,0.0,96,0.01304389754825408,74696.0
2025-04-18 00:00:00+00:00,6.931010852814433e-05,7.025913341866733e-05,4.828254621322324e-09,5.8307843326221274e-09,3.832733514385359e-05,3.0982773384290734e-05,-0.15817925337637662,0,6.931010852814433e-05,0.0,96,-0.0068241311545858,74188.0
2025-04-19 00:00:00+00:00,8.365774304117961e-05,9.22160151784123e-05,6.712407335729221e-09,9.297483180807005e-09,3.9333011911353825e-05,4.432473112982579e-05,-1.2283801691840865,0,8.365774304117961e-05,0.0,96,0.006422422548601148,74666.0
2025-04-20 00:00:00+00:00,0.00010243105481746156,9.916511337574764e-05,1.3421342079294006e-08,1.0332896878553524e-08,5.070050439580347e-05,5.173055042165809e-05,0.3905294691268254,0,0.00010243105481746156,0.0,96,-0.0031120078770676685,74434.0
2025-04-21 00:00:00+00:00,0.0006187637995279733,0.000616142985874822,7.510913012592631e-07,7.270071774036943e-07,0.0002021849801922136,0.0004165788193357594,0.03822775448164803,0,0.0006187637995279733,0.0,95,0.020662606384229676,75988.0
2025-04-22 00:00:00+00:00,0.000905892048011407,0.000742052034526008,2.3959458968663722e-06,8.260877330121403e-07,0.00017655177282643842,0.0007293402751849685,1.8539328446756795,0,0.000905892048011407,0.0,96,0.08138614667426758,82431.0
2025-04-24 00:00:00+00:00,0.00030452577000855447,0.00032038973569437226,8.857325339927111e-08,1.0213429167675157e-07,0.00017332926429602542,0.00013119650571252905,-0.6540589746023521,0,0.00030452577000855447,0.0,96,-0.00035070110346602235,82677.0
2025-04-25 00:00:00+00:00,0.0005372670891824513,0.0005386859297638793,4.2665907007598955e-07,5.91296609103637e-07,0.0002559921146831149,0.0002812749744993363,-0.023227662046024625,0,0.0005372670891824513,0.0,96,0.007987176309283583,83340.0
2025-04-26 00:00:00+00:00,0.00010733538086610908,9.553023001966021e-05,1.2828767271947631e-08,9.031547113326794e-09,5.639255900489849e-05,5.09428218612106e-05,1.3808860317579053,0,0.00010733538086610908,0.0,96,1.1998968089343975e-05,83341.0
2025-04-27 00:00:00+00:00,0.0001667078005746498,0.0001730421156280771,5.082620156790108e-08,6.495138604935815e-08,0.00010408653605131073,6.262126452333905e-05,-0.32391461253058595,0,0.0001667078005746498,0.0,96,-0.008301602561038735,82652.0
2025-04-28 00:00:00+00:00,0.0004827678518437272,0.0005129400262956838,3.3740670886453384e-07,4.612217243323773e-07,0.00025012065012287177,0.00023264720172085543,-0.5926648592629187,0,0.0004827678518437272,0.0,96,0.008025589862702631,83318.0
2025-04-29 00:00:00+00:00,0.00028900654926356363,0.0002308359077033481,1.3487218737126156e-07,5.2944656031642866e-08,0.00017288019642181998,0.0001161263528417437,2.3069317351515792,0,0.00028900654926356363,0.0,80,-0.0062848612185160135,82796.0
2025-04-30 00:00:00+00:00,0.0005118692766008069,0.0005726734163876903,5.409112553312482e-07,1.1120712684779744e-06,0.0002672071205500025,0.00024466215605080453,-0.8099234927062412,0,0.0005118692766008069,0.0,96,0.004867596781618744,83200.0
2025-05-01 00:00:00+00:00,0.0003768166521385791,0.0004015269372095425,2.0878490492097622e-07,2.3564082761366745e-07,0.00013993186443819308,0.00023688478770038601,-0.6810300616204047,0,0.0003768166521385791,0.0,96,0.026613842768265172,85444.0
2025-05-02 00:00:00+00:00,0.00026691427364984924,0.0002808360728423745,7.059596226061884e-08,9.62245973159801e-08,0.00012906472286660498,0.0001378495507832443,-0.5928742711592612,0,0.00026691427364984924,0.0,96,0.003866398149085626,85775.0
2025-05-03 00:00:00+00:00,7.298087988485577e-05,6.685691004381411e-05,4.8318498288258886e-09,4.321549509022824e-09,4.317382120654755e-05,2.9807058678308226e-05,1.0535451338949324,0,7.298087988485577e-05,0.0,96,-0.009982625166522041,84923.0
2025-05-04 00:00:00+00:00,0.00017816270231021502,0.00015727193177833394,6.9470407002284e-08,5.561336077449065e-08,0.0001304360624449262,4.7726639865288836e-05,0.9818124065036455,0,0.00017816270231021502,0.0,96,-0.019128361300017716,83314.0
2025-05-05 00:00:00+00:00,0.00024315056659609326,0.00026807041133434725,5.0402966125716856e-08,5.4532823896330896e-08,0.00010071846478021533,0.00014243210181587797,-1.2867650118927354,0,0.00024315056659609326,0.0,96,0.00544640836871757,83769.0
2025-05-06 00:00:00+00:00,0.0003921399793666245,0.00042191157383284183,2.563573022348506e-07,2.5096766077823737e-07,0.00013393202818646807,0.0002582079511801564,-0.8027914307347815,0,0.0003921399793666245,0.0,96,0.01930650907735476,85402.0
2025-05-07 00:00:00+00:00,0.00032240021161353445,0.0003536130303336674,1.1743302176753257e-07,1.8563425592255724e-07,0.00013876340409701803,0.0001836368075165163,-0.9924125656684633,0,0.00032240021161353445,0.0,95,0.005127228111154736,85841.0
2025-05-08 00:00:00+00:00,0.0006298471775586689,0.0006513620384124478,7.537036257965043e-07,7.96066328599397e-07,0.00011558726619283058,0.0005142599113658384,-0.31309805386957834,0,0.0006298471775586689,0.0,96,0.06784513107663415,91867.0
2025-05-09 00:00:00+00:00,0.0004158676229056666,0.0003928249825956467,6.034699933419293e-07,2.7526198516536496e-07,0.0002749597705659158,0.00014090785233975085,0.5208735555958985,0,0.0004158676229056666,0.0,96,-0.004363627419987637,91467.0
2025-05-10 00:00:00+00:00,0.00020886313669263423,0.00023068047351203693,1.2988260569425676e-07,2.0281957512741928e-07,5.72938923898053e-05,0.00015156924430282894,-0.6717768563735073,0,0.00020886313669263423,0.0,96,0.017190971807480082,93053.0
2025-05-11 00:00:00+00:00,0.000316069753815514,0.00026794116630866237,1.6624030817265432e-07,9.227020578211303e-08,0.00015299897856072835,0.00016307077525478568,1.6863902169156362,0,0.000316069753815514,0.0,96,-0.003843901604566824,92696.0
2025-05-12 00:00:00+00:00,0.0007807940733277424,0.0006753213298150793,2.5161942240602418e-06,9.604525282594957e-07,0.00034239835706259894,0.0004383957162651435,1.1687064665046818,0,0.0007807940733277424,0.0,96,-0.0010037831592057955,92603.0
2025-05-13 00:00:00+00:00,0.00043065392965860034,0.0004377023235175121,2.072187403202191e-07,2.0739305599332258e-07,0.00020414539622784551,0.00022650853343075478,-0.19750254375416393,0,0.00043065392965860034,0.0,96,0.005051848632851019,93072.0
2025-05-14 00:00:00+00:00,0.0002301769692036773,0.00024389580325981163,7.626504365291502e-08,1.212815495609914e-07,0.0001404974208599486,8.967954834372868e-05,-0.5240726454416201,0,0.0002301769692036773,0.0,96,-0.0055487162170617665,92557.0
2025-05-15 00:00:00+00:00,0.0003864289026956193,0.00039205548208166087,1.7258494275957363e-07,1.9960794687977557e-07,0.0001813413770755055,0.0002050875256201138,-0.16042153349814584,0,0.0003864289026956193,0.0,96,0.0020938121492370954,92751.0
2025-05-16 00:00:00+00:00,0.0001980903847296835,0.0002242746049636579,4.293048221404863e-08,7.628590250826899e-08,9.716229295214232e-05,0.00010092809177754118,-1.3476074496700703,0,0.0001980903847296835,0.0,96,-0.0010355652846101293,92655.0
2025-05-17 00:00:00+00:00,0.0001299551457133845,0.00011582875494503012,2.7061250587135625e-08,1.1600477590819038e-08,7.50338369991402e-05,5.492130871424429e-05,1.3647934592811861,0,0.0001299551457133845,0.0,96,-0.0027559391683329437,92400.0
2025-05-18 00:00:00+00:00,0.00040207875330950434,0.0003349225407740531,4.182623947589746e-07,2.881731283989044e-07,0.00012709389799434698,0.0002749848553151574,1.3083438706079331,0,0.00040207875330950434,0.0,96,0.02897022070601274,95116.0
2025-05-19 00:00:00+00:00,0.0005534247925865664,0.0005471762151981934,2.817528318413165e-07,2.797715559314948e-07,0.0002872529280906776,0.00026617186449588877,0.14175935851786461,0,0.0005534247925865664,0.0,96,-0.011536494997251623,94025.0
2025-05-20 00:00:00+00:00,0.00048224356214118065,0.00045166170849474075,3.282272428715788e-07,2.256435596077701e-07,0.00020713505758389252,0.0002751085045572881,0.7570566283253504,0,0.00048224356214118065,0.0,96,0.006339871114434459,94623.0
2025-05-21 00:00:00+00:00,0.0010713496803375201,0.0007806110522136238,5.362856168892115e-06,6.62025219595028e-07,0.0005614550640635307,0.0005098946162739894,3.268873532432948,1,0.0007806110522136238,0.00029073862812389634,96,0.02174385029208814,96703.0
2025-05-22 00:00:00+00:00,0.00039527783991352174,0.00042162160697347594,1.4453244705991945e-07,1.9515374395802944e-07,0.00016711088316985568,0.0002281669567436661,-0.7944475113072679,0,0.00039527783991352174,0.0,95,0.021857955357486247,98840.0
2025-05-23 00:00:00+00:00,0.0005769421390654807,0.0006100502106621242,7.334255785002918e-07,6.160589514820244e-07,0.0004198361673572044,0.00015710597170827626,-0.5599964423087053,0,0.0005769421390654807,0.0,96,-0.04528357158245555,94464.0
2025-05-24 00:00:00+00:00,0.00019052942795635787,0.00019508407382123804,4.677006991001101e-08,4.1205819367830116e-08,8.764362389026169e-05,0.0001028858040660962,-0.28844584530302325,0,0.00019052942795635787,0.0,96,0.004689191787326408,94908.0
2025-05-25 00:00:00+00:00,0.0003336099575204326,0.0002706216313005796,2.0292188122073204e-07,9.133577930169008e-08,0.00013365465116613455,0.00019995530635429808,2.1227179815580954,0,0.0003336099575204326,0.0,96,0.0105960839851722,95919.0
2025-05-26 00:00:00+00:00,0.00022365943667738053,0.00023008984481929847,1.0905805758000313e-07,6.866056683607334e-08,0.00011990820453653404,0.00010375123214084647,-0.301750694350954,0,0.00022365943667738053,0.0,87,0.0024677872734812922,96156.0
2025-05-27 00:00:00+00:00,0.00033795682343154565,0.0003046295298504026,2.015825652375549e-07,1.0967963096524956e-07,0.00016075739677256262,0.00017719942665898297,1.1388775581127566,0,0.00033795682343154565,0.0,96,-0.000520123593087618,96106.0
2025-05-28 00:00:00+00:00,0.0002922370055269132,0.0003158652561449675,8.633294764616352e-08,1.0305290179253664e-07,0.00015206201241945856,0.0001401749931074547,-0.9988431651882921,0,0.0002922370055269132,0.0,96,-0.0009785653348579615,96012.0
2025-05-29 00:00:00+00:00,0.00035347510005635265,0.00033464218457003857,1.5672348419847467e-07,9.571888107437764e-08,0.00022795085182954832,0.00012552424822680433,0.6689411751219008,0,0.00035347510005635265,0.0,96,-0.03296030215677703,92899.0
2025-05-30 00:00:00+00:00,0.0005311390464366532,0.0004836086084655193,4.7655942206971885e-07,3.8023466923628186e-07,0.00032788277840521327,0.00020325626803143986,0.8811725314077227,0,0.0005311390464366532,0.0,96,-0.01222743466828824,91770.0
2025-05-31 00:00:00+00:00,0.0001487660879378182,0.00013344583336546064,2.8440071642920905e-08,1.8380559735691558e-08,6.951682482152556e-05,7.924926311629266e-05,1.2726731697318143,0,0.0001487660879378182,0.0,96,0.006928108155456414,92408.0
2025-06-01 00:00:00+00:00,0.00017176966749877126,0.0001692221374568819,3.95631263619314e-08,4.150102083887328e-08,6.861094633073468e-05,0.0001031587211680366,0.1546784541489526,0,0.00017176966749877126,0.0,96,0.008856003322224026,93230.0
2025-06-02 00:00:00+00:00,0.0002889345140384282,0.00032088160340690595,1.0365373465461664e-07,1.311741542089845e-07,0.00015447890927062537,0.00013445560476780293,-1.2299338497675845,0,0.0002889345140384282,0.0,96,-0.0080879665917859,92479.0
2025-06-03 00:00:00+00:00,0.0002597533496592741,0.0002551682770155747,8.246036833205564e-08,8.207585017991522e-08,0.00011444070783117835,0.00014531264182809572,0.1973936817732628,0,0.0002597533496592741,0.0,96,0.001814980565864488,92647.0
2025-06-04 00:00:00+00:00,0.00015617880004482383,0.00016009149280174113,2.9405988144930886e-08,3.037212937254454e-08,8.91681840073234e-05,6.701061603750043e-05,-0.2889438769843489,0,0.00015617880004482383,0.0,96,-0.009739984589959505,91749.0
2025-06-05 00:00:00+00:00,0.0005379999297547634,0.0005369602669529061,4.079096338630455e-07,3.1916205982883557e-07,0.0003409004430740107,0.0001970994866807527,0.023060886860196163,0,0.0005379999297547634,0.0,96,-0.03351488916016088,88725.0
2025-06-06 00:00:00+00:00,0.00024728654439264516,0.0002618338542410562,5.8859496728465795e-08,8.850907895465844e-08,8.578089039956359e-05,0.00016150565399308158,-0.646650287279782,0,0.00024728654439264516,0.0,95,0.0320751454475694,91617.0
2025-06-07 00:00:00+00:00,0.00011365826360758411,0.00011158582849993174,2.1010410429666203e-08,1.3206014570120872e-08,4.179548375439484e-05,7.186277985318927e-05,0.22229632216752881,0,0.00011365826360758411,0.0,96,0.011589803200921622,92685.0
2025-06-08 00:00:00+00:00,9.625380241205904e-05,8.519916665173264e-05,2.021087307150243e-08,9.031849903572609e-09,5.3643150583352585e-05,4.2610651828706455e-05,1.2927148301043345,0,9.625380241205904e-05,0.0,96,0.0008735461674600487,92766.0
2025-06-09 00:00:00+00:00,0.00042309074210305456,0.000399706481257281,6.344549762225259e-07,3.976018482233361e-07,9.810002702620624e-05,0.0003249907150768483,0.4398821255791333,0,0.00042309074210305456,0.0,96,0.039638965284163774,96517.0
2025-06-10 00:00:00+00:00,0.0002764646099625572,0.0002606591826841803,1.117334255580878e-07,7.420041617585991e-08,0.00014494061072186574,0.00013152399924069145,0.6868560870004735,0,0.0002764646099625572,0.0,96,-0.0011610911413164615,96405.0
2025-06-11 00:00:00+00:00,0.0001699308571349453,0.00018906794043084036,3.029998063052261e-08,5.2823792039859786e-08,0.00010549706388161095,6.443379325333434e-05,-1.1631502078169658,0,0.0001699308571349453,0.0,96,-0.020508648993025957,94448.0
2025-06-12 00:00:00+00:00,0.0004274386158588193,0.00040491536562884626,3.5478908001848995e-07,2.871591867798775e-07,0.00030780519388210056,0.00011963342197671874,0.49990721465428295,0,0.0004274386158588193,0.0,96,-0.03560874510251821,91144.0
2025-06-13 00:00:00+00:00,0.0006953467330010493,0.0007741655683393146,6.612371367092729e-07,1.054164139434212e-06,0.0003733570011986334,0.0003219897318024159,-1.0730934024116021,0,0.0006953467330010493,0.0,96,0.008205947521622292,91895.0
2025-06-14 00:00:00+00:00,0.0001489702666331921,0.0001650062985710366,3.416477424259115e-08,5.054325136568871e-08,7.343412989804398e-05,7.553613673514812e-05,-0.9919629446266218,0,0.0001489702666331921,0.0,96,-0.0058169838307868815,91362.0
2025-06-15 00:00:00+00:00,0.00013174576267912518,0.00012403526032238717,2.258629974801921e-08,1.9376756651420267e-08,6.206400140610618e-05,6.9681761273019e-05,0.6547565257301922,0,0.00013174576267912518,0.0,96,0.0020556340338693246,91550.0
2025-06-16 00:00:00+00:00,0.00038460488372071735,0.0003390676653272147,5.596417298296168e-07,1.6228007585730357e-07,0.0002186718903571188,0.00016593299336359855,1.2512228766445495,0,0.00038460488372071735,0.0,96,0.009869216230049105,92458.0
2025-06-17 00:00:00+00:00,0.000373609316766117,0.0003640833929864818,1.5229685971864538e-07,1.6694270341543895e-07,0.00019205276341348218,0.00018155655335263488,0.28525663226125775,0,0.000373609316766117,0.0,96,-0.015235857443933298,91060.0
2025-06-18 00:00:00+00:00,0.0004046199740470371,0.00047487255753949183,2.0461843934440036e-07,4.345293605393201e-07,0.00019979825534234883,0.00020482171870468826,-1.5704050704632617,0,0.0004046199740470371,0.0,96,0.003934704411650003,91419.0
2025-06-19 00:00:00+00:00,0.0001982657212660658,0.0002204171296730192,4.644368627972785e-08,5.463948330849322e-08,9.522295834790341e-05,0.00010304276291816238,-1.322741434935087,0,0.0001982657212660658,0.0,96,-0.005627328712531465,90906.0
2025-06-20 00:00:00+00:00,0.000374770475662335,0.0003208692985543142,4.683456912871208e-07,2.0720252608702923e-07,0.00024820069485351383,0.00012656978080882115,1.2728954056188055,0,0.000374770475662335,0.0,96,-0.01333294024553311,89702.0
2025-06-21 00:00:00+00:00,0.00028004865127259794,0.00020605839910342515,2.9057221845025877e-07,4.267182032908983e-08,0.00013815968510428637,0.00014188896616831154,3.291668883455246,1,0.00020605839910342515,7.399025216917279e-05,95,-0.01124445006539787,88699.0
2025-06-22 00:00:00+00:00,0.0008974581939705576,0.0009384563732612439,1.6217675957289914e-06,2.278028713660274e-06,0.0004956667269943854,0.000401791466976172,-0.3566268451723908,0,0.0008974581939705576,0.0,96,-0.01000489890980738,87816.0
2025-06-23 00:00:00+00:00,0.0008517741054202325,0.0008521850180032942,1.7615557672351441e-06,1.4836244466354547e-06,0.00028678932293486995,0.0005649847824853625,-0.0042376600009763205,0,0.0008517741054202325,0.0,96,0.03469228691089654,90916.0
2025-06-24 00:00:00+00:00,0.0002517989728960468,0.00024364510176583934,8.093830821305283e-08,7.679703645986613e-08,0.00011713474223012677,0.00013466423066592,0.35745760439801827,0,0.0002517989728960468,0.0,96,0.005637648880423285,91430.0
2025-06-25 00:00:00+00:00,0.0002664713240026738,0.00025666199521740896,7.297591280398725e-08,7.250592623303353e-08,0.00012005429309787678,0.00014641703090479698,0.44054758256610016,0,0.0002664713240026738,0.0,96,0.005573414801286702,91941.0
2025-06-26 00:00:00+00:00,0.0001872657104605245,0.00019396560085957132,3.901736976095549e-08,4.765001641046308e-08,9.686083626663487e-05,9.040487419388961e-05,-0.39914603724536474,0,0.0001872657104605245,0.0,96,-0.004709738877501479,91509.0
2025-06-27 00:00:00+00:00,0.0001625615627444401,0.0001666918309305471,3.870196877918109e-08,3.6686545489155796e-08,9.299849258966516e-05,6.956307015477493e-05,-0.2776198345935614,0,0.0001625615627444401,0.0,96,-0.000754308613565513,91440.0
2025-06-28 00:00:00+00:00,3.3401906067600133e-05,3.3928991856876746e-05,1.2766115009299852e-09,1.5485983324443928e-09,1.5135354260383947e-05,1.826655180721619e-05,-0.17082082548331307,0,3.3401906067600133e-05,0.0,96,0.002195750304586852,91641.0
2025-06-29 00:00:00+00:00,0.00010138695605339194,9.515175909783687e-05,1.3764108087967036e-08,1.6337746870542925e-08,3.772257087235951e-05,6.366438518103242e-05,0.5748016808906605,0,0.00010138695605339194,0.0,96,0.008702651036550435,92442.0
2025-06-30 00:00:00+00:00,0.00016238384712173625,0.00016450056966565215,3.6929242530549235e-08,3.6649810428967296e-08,0.00010427175193058626,5.811209519115001e-05,-0.14063125299484253,0,0.00016238384712173625,0.0,96,-0.016271515863561348,90950.0
2025-07-01 00:00:00+00:00,0.00020841872823470703,0.0002427329612871434,7.637142976674024e-08,1.8197977495005248e-07,0.0001266126916310131,8.180603660369392e-05,-1.1762075012976327,0,0.00020841872823470703,0.0,96,-0.015401113233577846,89560.0
2025-07-02 00:00:00+00:00,0.00020131790421223074,0.00019205390998195323,7.049036832833327e-08,6.541606470229548e-08,6.362908381654252e-05,0.00013768882039568817,0.43383643113443876,0,0.00020131790421223074,0.0,96,0.02971272527382851,92261.0
